measurement time [s],180.173333
ADC [ch],count
175.0,88.0
176.0,75.0
177.0,80.0
178.0,71.0
179.0,71.0
180.0,76.0
181.0,71.0
182.0,63.0
183.0,67.0
184.0,72.0
185.0,68.0
186.0,76.0
187.0,51.0
188.0,81.0
189.0,66.0
190.0,60.0
191.0,64.0
192.0,69.0
193.0,55.0
194.0,48.0
195.0,62.0
196.0,63.0
197.0,54.0
198.0,55.0
199.0,62.0
200.0,57.0
201.0,61.0
202.0,61.0
203.0,60.0
204.0,66.0
205.0,60.0
206.0,54.0
207.0,56.0
208.0,54.0
209.0,57.0
210.0,52.0
211.0,45.0
212.0,59.0
213.0,52.0
214.0,33.0
215.0,51.0
216.0,42.0
217.0,43.0
218.0,57.0
219.0,46.0
220.0,56.0
221.0,45.0
222.0,36.0
223.0,43.0
224.0,32.0
225.0,32.0
226.0,57.0
227.0,34.0
228.0,32.0
229.0,44.0
230.0,36.0
231.0,36.0
232.0,49.0
233.0,43.0
234.0,47.0
235.0,29.0
236.0,40.0
237.0,32.0
238.0,38.0
239.0,36.0
240.0,43.0
241.0,29.0
242.0,22.0
243.0,29.0
244.0,34.0
245.0,32.0
246.0,34.0
247.0,47.0
248.0,30.0
249.0,31.0
250.0,33.0
251.0,28.0
252.0,34.0
253.0,40.0
254.0,25.0
255.0,26.0
256.0,26.0
257.0,32.0
258.0,21.0
259.0,27.0
260.0,27.0
261.0,32.0
262.0,24.0
263.0,27.0
264.0,30.0
265.0,28.0
266.0,34.0
267.0,36.0
268.0,23.0
269.0,26.0
270.0,22.0
271.0,32.0
272.0,31.0
273.0,26.0
274.0,33.0
275.0,24.0
276.0,28.0
277.0,24.0
278.0,29.0
279.0,34.0
280.0,19.0
281.0,34.0
282.0,17.0
283.0,27.0
284.0,22.0
285.0,21.0
286.0,32.0
287.0,32.0
288.0,20.0
289.0,29.0
290.0,26.0
291.0,23.0
292.0,34.0
293.0,27.0
294.0,35.0
295.0,28.0
296.0,23.0
297.0,22.0
298.0,25.0
299.0,25.0
300.0,19.0
301.0,23.0
302.0,18.0
303.0,29.0
304.0,34.0
305.0,32.0
306.0,21.0
307.0,22.0
308.0,21.0
309.0,21.0
310.0,24.0
311.0,27.0
312.0,23.0
313.0,24.0
314.0,19.0
315.0,21.0
316.0,13.0
317.0,19.0
318.0,19.0
319.0,16.0
320.0,21.0
321.0,19.0
322.0,26.0
323.0,31.0
324.0,17.0
325.0,28.0
326.0,21.0
327.0,31.0
328.0,22.0
329.0,19.0
330.0,18.0
331.0,24.0
332.0,12.0
333.0,19.0
334.0,23.0
335.0,22.0
336.0,20.0
337.0,26.0
338.0,25.0
339.0,27.0
340.0,30.0
341.0,31.0
342.0,29.0
343.0,20.0
344.0,19.0
345.0,23.0
346.0,30.0
347.0,27.0
348.0,23.0
349.0,20.0
350.0,27.0
351.0,18.0
352.0,17.0
353.0,24.0
354.0,29.0
355.0,26.0
356.0,27.0
357.0,18.0
358.0,20.0
359.0,25.0
360.0,22.0
361.0,22.0
362.0,22.0
363.0,15.0
364.0,18.0
365.0,18.0
366.0,23.0
367.0,15.0
368.0,14.0
369.0,17.0
370.0,17.0
371.0,17.0
372.0,18.0
373.0,22.0
374.0,13.0
375.0,12.0
376.0,22.0
377.0,20.0
378.0,20.0
379.0,12.0
380.0,18.0
381.0,19.0
382.0,13.0
383.0,16.0
384.0,16.0
385.0,17.0
386.0,15.0
387.0,8.0
388.0,14.0
389.0,14.0
390.0,16.0
391.0,10.0
392.0,9.0
393.0,12.0
394.0,16.0
395.0,16.0
396.0,12.0
397.0,17.0
398.0,12.0
399.0,14.0
400.0,21.0
401.0,16.0
402.0,16.0
403.0,12.0
404.0,15.0
405.0,16.0
406.0,15.0
407.0,18.0
408.0,16.0
409.0,10.0
410.0,10.0
411.0,15.0
412.0,9.0
413.0,11.0
414.0,8.0
415.0,11.0
416.0,9.0
417.0,15.0
418.0,14.0
419.0,5.0
420.0,14.0
421.0,12.0
422.0,19.0
423.0,17.0
424.0,14.0
425.0,8.0
426.0,15.0
427.0,11.0
428.0,16.0
429.0,13.0
430.0,16.0
431.0,15.0
432.0,16.0
433.0,17.0
434.0,16.0
435.0,11.0
436.0,9.0
437.0,12.0
438.0,18.0
439.0,14.0
440.0,13.0
441.0,17.0
442.0,5.0
443.0,19.0
444.0,15.0
445.0,12.0
446.0,9.0
447.0,8.0
448.0,10.0
449.0,19.0
450.0,13.0
451.0,13.0
452.0,19.0
453.0,19.0
454.0,13.0
455.0,12.0
456.0,13.0
457.0,14.0
458.0,18.0
459.0,9.0
460.0,12.0
461.0,8.0
462.0,18.0
463.0,17.0
464.0,16.0
465.0,14.0
466.0,13.0
467.0,12.0
468.0,7.0
469.0,13.0
470.0,15.0
471.0,8.0
472.0,9.0
473.0,17.0
474.0,14.0
475.0,14.0
476.0,9.0
477.0,22.0
478.0,7.0
479.0,6.0
480.0,7.0
481.0,13.0
482.0,12.0
483.0,17.0
484.0,11.0
485.0,6.0
486.0,15.0
487.0,10.0
488.0,4.0
489.0,8.0
490.0,7.0
491.0,12.0
492.0,14.0
493.0,12.0
494.0,10.0
495.0,7.0
496.0,6.0
497.0,9.0
498.0,10.0
499.0,10.0
500.0,9.0
501.0,16.0
502.0,7.0
503.0,13.0
504.0,10.0
505.0,9.0
506.0,5.0
507.0,11.0
508.0,16.0
509.0,11.0
510.0,10.0
511.0,10.0
512.0,8.0
513.0,12.0
514.0,10.0
515.0,11.0
516.0,7.0
517.0,6.0
518.0,14.0
519.0,9.0
520.0,12.0
521.0,10.0
522.0,7.0
523.0,9.0
524.0,10.0
525.0,10.0
526.0,11.0
527.0,12.0
528.0,10.0
529.0,7.0
530.0,9.0
531.0,15.0
532.0,8.0
533.0,8.0
534.0,12.0
535.0,14.0
536.0,11.0
537.0,11.0
538.0,16.0
539.0,12.0
540.0,6.0
541.0,12.0
542.0,10.0
543.0,8.0
544.0,14.0
545.0,11.0
546.0,11.0
547.0,8.0
548.0,7.0
549.0,13.0
550.0,14.0
551.0,10.0
552.0,11.0
553.0,4.0
554.0,8.0
555.0,7.0
556.0,8.0
557.0,8.0
558.0,15.0
559.0,8.0
560.0,13.0
561.0,8.0
562.0,8.0
563.0,14.0
564.0,9.0
565.0,10.0
566.0,12.0
567.0,11.0
568.0,12.0
569.0,2.0
570.0,10.0
571.0,17.0
572.0,10.0
573.0,5.0
574.0,8.0
575.0,10.0
576.0,9.0
577.0,11.0
578.0,9.0
579.0,11.0
580.0,12.0
581.0,11.0
582.0,11.0
583.0,8.0
584.0,9.0
585.0,5.0
586.0,10.0
587.0,4.0
588.0,8.0
589.0,2.0
590.0,1.0
591.0,11.0
592.0,5.0
593.0,5.0
594.0,13.0
595.0,5.0
596.0,5.0
597.0,9.0
598.0,7.0
599.0,7.0
600.0,7.0
601.0,8.0
602.0,5.0
603.0,9.0
604.0,9.0
605.0,6.0
606.0,8.0
607.0,6.0
608.0,5.0
609.0,3.0
610.0,9.0
611.0,18.0
612.0,3.0
613.0,9.0
614.0,9.0
615.0,6.0
616.0,3.0
617.0,8.0
618.0,7.0
619.0,7.0
620.0,12.0
621.0,6.0
622.0,7.0
623.0,13.0
624.0,8.0
625.0,9.0
626.0,8.0
627.0,5.0
628.0,4.0
629.0,7.0
630.0,8.0
631.0,9.0
632.0,8.0
633.0,8.0
634.0,11.0
635.0,10.0
636.0,8.0
637.0,10.0
638.0,11.0
639.0,10.0
640.0,5.0
641.0,6.0
642.0,14.0
643.0,6.0
644.0,8.0
645.0,4.0
646.0,9.0
647.0,11.0
648.0,11.0
649.0,5.0
650.0,4.0
651.0,8.0
652.0,16.0
653.0,9.0
654.0,10.0
655.0,9.0
656.0,8.0
657.0,10.0
658.0,10.0
659.0,12.0
660.0,14.0
661.0,12.0
662.0,4.0
663.0,9.0
664.0,11.0
665.0,7.0
666.0,13.0
667.0,12.0
668.0,5.0
669.0,10.0
670.0,7.0
671.0,10.0
672.0,4.0
673.0,6.0
674.0,4.0
675.0,11.0
676.0,12.0
677.0,9.0
678.0,8.0
679.0,7.0
680.0,7.0
681.0,7.0
682.0,5.0
683.0,8.0
684.0,11.0
685.0,8.0
686.0,8.0
687.0,6.0
688.0,3.0
689.0,6.0
690.0,4.0
691.0,6.0
692.0,5.0
693.0,7.0
694.0,6.0
695.0,4.0
696.0,3.0
697.0,5.0
698.0,4.0
699.0,5.0
700.0,6.0
701.0,4.0
702.0,4.0
703.0,8.0
704.0,5.0
705.0,6.0
706.0,4.0
707.0,10.0
708.0,3.0
709.0,4.0
710.0,6.0
711.0,5.0
712.0,4.0
713.0,5.0
714.0,3.0
715.0,6.0
716.0,6.0
717.0,4.0
718.0,5.0
719.0,4.0
720.0,6.0
721.0,3.0
722.0,5.0
723.0,3.0
724.0,6.0
725.0,11.0
726.0,5.0
727.0,6.0
728.0,6.0
729.0,5.0
730.0,4.0
731.0,4.0
732.0,4.0
733.0,6.0
734.0,4.0
735.0,6.0
736.0,4.0
737.0,11.0
738.0,5.0
739.0,2.0
740.0,7.0
741.0,5.0
742.0,3.0
743.0,8.0
744.0,9.0
745.0,7.0
746.0,4.0
747.0,6.0
748.0,6.0
749.0,5.0
750.0,4.0
751.0,9.0
752.0,6.0
753.0,3.0
754.0,5.0
755.0,13.0
756.0,8.0
757.0,3.0
758.0,7.0
759.0,7.0
760.0,8.0
761.0,8.0
762.0,6.0
763.0,8.0
764.0,11.0
765.0,3.0
766.0,8.0
767.0,3.0
768.0,7.0
769.0,4.0
770.0,6.0
771.0,7.0
772.0,4.0
773.0,5.0
774.0,5.0
775.0,6.0
776.0,4.0
777.0,6.0
778.0,5.0
779.0,2.0
780.0,6.0
781.0,5.0
782.0,6.0
783.0,4.0
784.0,4.0
785.0,4.0
786.0,4.0
787.0,5.0
788.0,6.0
789.0,4.0
790.0,7.0
791.0,5.0
792.0,6.0
793.0,8.0
794.0,11.0
795.0,6.0
796.0,6.0
797.0,8.0
798.0,7.0
799.0,5.0
800.0,10.0
801.0,10.0
802.0,10.0
803.0,9.0
804.0,6.0
805.0,6.0
806.0,14.0
807.0,14.0
808.0,16.0
809.0,10.0
810.0,10.0
811.0,6.0
812.0,13.0
813.0,12.0
814.0,14.0
815.0,14.0
816.0,17.0
817.0,21.0
818.0,9.0
819.0,12.0
820.0,18.0
821.0,15.0
822.0,8.0
823.0,14.0
824.0,23.0
825.0,16.0
826.0,9.0
827.0,15.0
828.0,16.0
829.0,16.0
830.0,15.0
831.0,8.0
832.0,11.0
833.0,16.0
834.0,10.0
835.0,12.0
836.0,8.0
837.0,12.0
838.0,17.0
839.0,4.0
840.0,4.0
841.0,7.0
842.0,7.0
843.0,13.0
844.0,9.0
845.0,9.0
846.0,5.0
847.0,5.0
848.0,6.0
849.0,8.0
850.0,5.0
851.0,5.0
852.0,4.0
853.0,4.0
854.0,7.0
855.0,5.0
856.0,6.0
857.0,3.0
858.0,3.0
859.0,5.0
860.0,2.0
861.0,2.0
862.0,2.0
863.0,3.0
864.0,3.0
865.0,3.0
866.0,3.0
867.0,4.0
868.0,0.0
869.0,4.0
870.0,0.0
871.0,2.0
872.0,2.0
873.0,2.0
874.0,0.0
875.0,0.0
876.0,3.0
877.0,1.0
878.0,1.0
879.0,1.0
880.0,2.0
881.0,0.0
882.0,1.0
883.0,0.0
884.0,2.0
885.0,1.0
886.0,0.0
887.0,1.0
888.0,2.0
889.0,1.0
890.0,1.0
891.0,2.0
892.0,0.0
893.0,0.0
894.0,4.0
895.0,3.0
896.0,0.0
897.0,1.0
898.0,2.0
899.0,0.0
900.0,1.0
901.0,2.0
902.0,1.0
903.0,1.0
904.0,2.0
905.0,0.0
906.0,7.0
907.0,0.0
908.0,1.0
909.0,1.0
910.0,0.0
911.0,0.0
912.0,2.0
913.0,0.0
914.0,0.0
915.0,1.0
916.0,3.0
917.0,0.0
918.0,1.0
919.0,0.0
920.0,1.0
921.0,1.0
922.0,1.0
923.0,0.0
924.0,0.0
925.0,0.0
926.0,1.0
927.0,1.0
928.0,1.0
929.0,1.0
930.0,1.0
931.0,0.0
932.0,0.0
933.0,1.0
934.0,1.0
935.0,0.0
936.0,0.0
937.0,0.0
938.0,0.0
939.0,1.0
940.0,0.0
941.0,1.0
942.0,1.0
943.0,0.0
944.0,1.0
945.0,1.0
946.0,2.0
947.0,1.0
948.0,3.0
949.0,2.0
950.0,1.0
951.0,3.0
952.0,3.0
953.0,1.0
954.0,1.0
955.0,2.0
956.0,1.0
957.0,0.0
958.0,2.0
959.0,1.0
960.0,0.0
961.0,0.0
962.0,0.0
963.0,2.0
964.0,2.0
965.0,2.0
966.0,0.0
967.0,2.0
968.0,2.0
969.0,0.0
970.0,5.0
971.0,0.0
972.0,3.0
973.0,3.0
974.0,1.0
975.0,3.0
976.0,1.0
977.0,1.0
978.0,3.0
979.0,0.0
980.0,1.0
981.0,4.0
982.0,4.0
983.0,3.0
984.0,1.0
985.0,1.0
986.0,2.0
987.0,2.0
988.0,5.0
989.0,2.0
990.0,1.0
991.0,2.0
992.0,0.0
993.0,0.0
994.0,0.0
995.0,0.0
996.0,0.0
997.0,0.0
998.0,0.0
999.0,0.0
1000.0,0.0
1001.0,0.0
1002.0,0.0
1003.0,0.0
1004.0,0.0
1005.0,0.0
1006.0,0.0
1007.0,0.0
1008.0,0.0
1009.0,0.0
1010.0,0.0
1011.0,0.0
1012.0,0.0
1013.0,0.0
1014.0,0.0
1015.0,0.0
1016.0,0.0
1017.0,0.0
1018.0,0.0
1019.0,0.0
1020.0,0.0
1021.0,0.0
1022.0,0.0
1023.0,0.0
