measurement time [s],180.426667
ADC [ch],count
347.0,62.0
348.0,59.0
349.0,64.0
350.0,59.0
351.0,67.0
352.0,72.0
353.0,65.0
354.0,60.0
355.0,68.0
356.0,77.0
357.0,73.0
358.0,78.0
359.0,64.0
360.0,79.0
361.0,83.0
362.0,60.0
363.0,60.0
364.0,51.0
365.0,54.0
366.0,47.0
367.0,62.0
368.0,80.0
369.0,62.0
370.0,47.0
371.0,76.0
372.0,74.0
373.0,56.0
374.0,60.0
375.0,61.0
376.0,57.0
377.0,55.0
378.0,51.0
379.0,56.0
380.0,61.0
381.0,65.0
382.0,56.0
383.0,63.0
384.0,64.0
385.0,72.0
386.0,66.0
387.0,56.0
388.0,63.0
389.0,49.0
390.0,61.0
391.0,56.0
392.0,53.0
393.0,57.0
394.0,70.0
395.0,53.0
396.0,59.0
397.0,42.0
398.0,59.0
399.0,52.0
400.0,58.0
401.0,60.0
402.0,58.0
403.0,59.0
404.0,49.0
405.0,65.0
406.0,70.0
407.0,57.0
408.0,53.0
409.0,60.0
410.0,58.0
411.0,68.0
412.0,54.0
413.0,69.0
414.0,41.0
415.0,63.0
416.0,45.0
417.0,62.0
418.0,62.0
419.0,57.0
420.0,51.0
421.0,57.0
422.0,56.0
423.0,59.0
424.0,63.0
425.0,57.0
426.0,56.0
427.0,63.0
428.0,61.0
429.0,65.0
430.0,60.0
431.0,65.0
432.0,56.0
433.0,53.0
434.0,58.0
435.0,47.0
436.0,57.0
437.0,66.0
438.0,69.0
439.0,58.0
440.0,52.0
441.0,71.0
442.0,57.0
443.0,53.0
444.0,61.0
445.0,55.0
446.0,56.0
447.0,42.0
448.0,60.0
449.0,58.0
450.0,53.0
451.0,52.0
452.0,73.0
453.0,71.0
454.0,69.0
455.0,62.0
456.0,64.0
457.0,61.0
458.0,58.0
459.0,66.0
460.0,63.0
461.0,57.0
462.0,60.0
463.0,59.0
464.0,49.0
465.0,49.0
466.0,76.0
467.0,63.0
468.0,58.0
469.0,66.0
470.0,70.0
471.0,66.0
472.0,62.0
473.0,64.0
474.0,66.0
475.0,65.0
476.0,61.0
477.0,68.0
478.0,55.0
479.0,59.0
480.0,61.0
481.0,58.0
482.0,62.0
483.0,75.0
484.0,59.0
485.0,61.0
486.0,61.0
487.0,63.0
488.0,44.0
489.0,49.0
490.0,71.0
491.0,55.0
492.0,67.0
493.0,62.0
494.0,55.0
495.0,69.0
496.0,59.0
497.0,56.0
498.0,56.0
499.0,67.0
500.0,64.0
501.0,81.0
502.0,59.0
503.0,82.0
504.0,49.0
505.0,65.0
506.0,48.0
507.0,61.0
508.0,66.0
509.0,65.0
510.0,57.0
511.0,54.0
512.0,65.0
513.0,66.0
514.0,64.0
515.0,71.0
516.0,70.0
517.0,75.0
518.0,71.0
519.0,55.0
520.0,50.0
521.0,59.0
522.0,63.0
523.0,77.0
524.0,56.0
525.0,67.0
526.0,64.0
527.0,63.0
528.0,74.0
529.0,57.0
530.0,67.0
531.0,54.0
532.0,74.0
533.0,53.0
534.0,59.0
535.0,70.0
536.0,54.0
537.0,63.0
538.0,51.0
539.0,52.0
540.0,57.0
541.0,63.0
542.0,65.0
543.0,39.0
544.0,51.0
545.0,39.0
546.0,56.0
547.0,48.0
548.0,44.0
549.0,49.0
550.0,51.0
551.0,69.0
552.0,52.0
553.0,66.0
554.0,52.0
555.0,42.0
556.0,59.0
557.0,43.0
558.0,56.0
559.0,46.0
560.0,45.0
561.0,40.0
562.0,39.0
563.0,45.0
564.0,44.0
565.0,50.0
566.0,36.0
567.0,40.0
568.0,46.0
569.0,34.0
570.0,27.0
571.0,63.0
572.0,56.0
573.0,36.0
574.0,35.0
575.0,38.0
576.0,47.0
577.0,40.0
578.0,48.0
579.0,48.0
580.0,35.0
581.0,45.0
582.0,40.0
583.0,72.0
584.0,47.0
585.0,47.0
586.0,39.0
587.0,48.0
588.0,39.0
589.0,35.0
590.0,34.0
591.0,40.0
592.0,41.0
593.0,39.0
594.0,44.0
595.0,42.0
596.0,41.0
597.0,42.0
598.0,45.0
599.0,40.0
600.0,34.0
601.0,44.0
602.0,40.0
603.0,39.0
604.0,44.0
605.0,43.0
606.0,34.0
607.0,36.0
608.0,33.0
609.0,45.0
610.0,45.0
611.0,35.0
612.0,35.0
613.0,42.0
614.0,43.0
615.0,37.0
616.0,29.0
617.0,32.0
618.0,43.0
619.0,33.0
620.0,36.0
621.0,36.0
622.0,26.0
623.0,37.0
624.0,35.0
625.0,37.0
626.0,36.0
627.0,37.0
628.0,38.0
629.0,48.0
630.0,39.0
631.0,42.0
632.0,46.0
633.0,58.0
634.0,46.0
635.0,32.0
636.0,54.0
637.0,51.0
638.0,53.0
639.0,48.0
640.0,48.0
641.0,52.0
642.0,57.0
643.0,68.0
644.0,75.0
645.0,68.0
646.0,68.0
647.0,79.0
648.0,92.0
649.0,82.0
650.0,90.0
651.0,102.0
652.0,103.0
653.0,98.0
654.0,118.0
655.0,129.0
656.0,115.0
657.0,126.0
658.0,141.0
659.0,137.0
660.0,186.0
661.0,140.0
662.0,158.0
663.0,147.0
664.0,157.0
665.0,173.0
666.0,158.0
667.0,185.0
668.0,167.0
669.0,185.0
670.0,179.0
671.0,182.0
672.0,175.0
673.0,172.0
674.0,137.0
675.0,155.0
676.0,155.0
677.0,166.0
678.0,174.0
679.0,152.0
680.0,150.0
681.0,123.0
682.0,130.0
683.0,134.0
684.0,122.0
685.0,104.0
686.0,84.0
687.0,95.0
688.0,98.0
689.0,98.0
690.0,68.0
691.0,73.0
692.0,74.0
693.0,70.0
694.0,55.0
695.0,60.0
696.0,51.0
697.0,46.0
698.0,35.0
699.0,50.0
700.0,33.0
701.0,33.0
702.0,26.0
703.0,21.0
704.0,27.0
705.0,21.0
706.0,28.0
707.0,23.0
708.0,15.0
709.0,23.0
710.0,28.0
711.0,21.0
712.0,17.0
713.0,16.0
714.0,18.0
715.0,17.0
716.0,22.0
717.0,15.0
718.0,10.0
719.0,26.0
720.0,20.0
721.0,30.0
722.0,25.0
723.0,26.0
724.0,32.0
725.0,33.0
726.0,37.0
727.0,45.0
728.0,37.0
729.0,39.0
730.0,59.0
731.0,54.0
732.0,41.0
733.0,61.0
734.0,62.0
735.0,70.0
736.0,62.0
737.0,87.0
738.0,92.0
739.0,100.0
740.0,98.0
741.0,102.0
742.0,111.0
743.0,95.0
744.0,117.0
745.0,129.0
746.0,127.0
747.0,111.0
748.0,130.0
749.0,148.0
750.0,135.0
751.0,132.0
752.0,133.0
753.0,126.0
754.0,147.0
755.0,136.0
756.0,129.0
757.0,146.0
758.0,135.0
759.0,131.0
760.0,138.0
761.0,118.0
762.0,137.0
763.0,115.0
764.0,119.0
765.0,105.0
766.0,128.0
767.0,121.0
768.0,103.0
769.0,86.0
770.0,89.0
771.0,83.0
772.0,91.0
773.0,87.0
774.0,84.0
775.0,72.0
776.0,69.0
777.0,70.0
778.0,64.0
779.0,60.0
780.0,48.0
781.0,50.0
782.0,48.0
783.0,32.0
784.0,33.0
785.0,37.0
786.0,33.0
787.0,27.0
788.0,40.0
789.0,26.0
790.0,24.0
791.0,14.0
792.0,14.0
793.0,19.0
794.0,26.0
795.0,8.0
796.0,16.0
797.0,21.0
798.0,10.0
799.0,11.0
800.0,13.0
801.0,14.0
802.0,10.0
803.0,13.0
804.0,9.0
805.0,11.0
806.0,12.0
807.0,17.0
808.0,15.0
809.0,12.0
810.0,10.0
811.0,16.0
812.0,13.0
813.0,11.0
814.0,10.0
815.0,17.0
816.0,11.0
817.0,10.0
818.0,13.0
819.0,18.0
820.0,14.0
821.0,18.0
822.0,14.0
823.0,10.0
824.0,11.0
825.0,13.0
826.0,15.0
827.0,11.0
828.0,14.0
829.0,15.0
830.0,10.0
831.0,11.0
832.0,14.0
833.0,11.0
834.0,12.0
835.0,7.0
836.0,10.0
837.0,14.0
838.0,10.0
839.0,12.0
840.0,4.0
841.0,13.0
842.0,13.0
843.0,9.0
844.0,8.0
845.0,3.0
846.0,9.0
847.0,10.0
848.0,6.0
849.0,6.0
850.0,6.0
851.0,4.0
852.0,4.0
853.0,3.0
854.0,4.0
855.0,3.0
856.0,2.0
857.0,1.0
858.0,7.0
859.0,2.0
860.0,2.0
861.0,3.0
862.0,4.0
863.0,3.0
864.0,2.0
865.0,3.0
866.0,0.0
867.0,1.0
